532797              ,Autoline Industries ,10.00,1703,21.00,30.22,355.24,-69.36,-33.03,0.00,3.18,0.00,1709,89.16,-18.42,1709H,163.24,1.46,-35.30,-16.54,32.35,18.16,0.96,14.75,233.00,110.95,127/49,415.04,0.00,Auto Ancl - Engine Parts
500039              ,Banco Products*,2.00,1703,14.30,73.53,517.42,107.25,15.00,5.00,0.00,20.36,1709,153.75,35.81,1709H,289.17,5.42,57.56,-11.71,67.88,0.00,4.77,24.98,1886.30,263.75,276/189,1854.02,18.94,Auto Ancl - Engine Parts
500530              ,Bosch Ltd. ,10.00,1703,30.52,2883.16,10435.20,1741.10,570.46,165.00,0.00,19.78,1709,2811.85,353.34,1709H,5460.20,6.41,655.95,-39.40,70.48,0.00,20.07,57.52,60247.33,19739.80,25245/18602,58529.73,45.83,Auto Ancl - Engine Parts
505744              ,Federal-Mogul Goetze ,10.00,1703,55.63,101.09,1302.17,71.99,12.94,0.00,0.18,12.79,1709,329.37,22.84,1709H,658.76,-1.06,45.28,21.52,74.98,0.00,13.84,18.42,3075.34,552.80,651/465,3163.24,38.44,Auto Ancl - Engine Parts
540124              ,GNA Axles*,10.00,1703,21.47,138.32,513.41,29.60,13.79,0.00,0.33,9.96,1709,153.54,10.66,1709H,298.61,11.19,21.75,41.69,70.65,4.29,11.58,15.18,982.58,457.75,468/188,1009.04,27.30,Auto Ancl - Engine Parts
523638              ,I P Rings Ltd. ,10.00,1703,18.31,50.34,173.59,-1.45,-0.79,0.00,0.55,0.00,1709,54.27,2.80,1709H,102.73,27.90,3.62,977.44,56.58,0.00,0.00,7.74,421.12,230.00,279/121,467.04,0.00,Auto Ancl - Engine Parts
                    ,Jullundur Motor ,10.00,1703,5.96,216.98,379.58,13.02,21.84,4.00,0.00,10.06,1709,55.72,1.23,1709H,140.63,-23.11,3.31,-41.97,38.29,0.00,0.00,5.78,148.88,249.65,295/178,99.08,14.01,Auto Ancl - Engine Parts
531727              ,Menon Pistons Li ,1.00,1703,5.10,13.30,132.63,6.95,1.36,0.50,0.20,10.24,1709,38.89,2.13,1709H,69.18,-0.13,3.76,-9.99,74.36,0.00,0.01,5.63,189.72,37.20,39/19,195.07,29.60,Auto Ancl - Engine Parts
505797              ,Mipco Seamless ,10.00,1703,3.58,-6.60,0.00,-0.10,-0.29,0.00,-1.95,0.00,1709,0.00,-0.03,1709H,0.00,0.00,-0.07,-51.02,43.62,0.00,0.49,18.62,3.89,10.85,13/10,6.50,0.00,Auto Ancl - Engine Parts
532988              ,Rane Engine Valve Lt ,10.00,1703,6.72,238.13,360.17,57.05,84.91,2.50,0.40,35.65,1709,93.58,-2.38,1709H,182.12,-0.48,-5.05,-108.50,51.13,0.00,1.38,6.58,419.74,624.70,743/535,473.62,0.00,Auto Ancl - Engine Parts
520075              ,Samkrg Pistons & Rin ,10.00,1703,9.82,111.76,251.60,19.46,19.81,0.00,0.16,17.48,1709,68.21,6.26,1709H,129.88,-0.47,10.28,0.97,66.87,0.00,0.03,10.23,359.72,366.30,374/181,372.63,18.40,Auto Ancl - Engine Parts
                    ,Shriram Pistons ,10.00,1703,22.37,356.46,1467.67,118.10,52.79,7.00,0.25,14.62,1709,423.23,33.83,1709H,818.76,11.24,63.44,6.24,0.00,0.00,0.00,0.00,4194.60,1875.10,2498/1130,4261.01,34.43,Auto Ancl - Engine Parts
520141              ,Sibar Auto Parts ,10.00,1703,9.54,3.37,19.32,0.05,0.05,0.00,1.80,1.47,1709,5.85,-0.04,1709H,10.25,-7.73,-0.99,-1700.32,59.82,0.00,1.68,9.21,11.03,11.57,23/11,16.61,0.00,Auto Ancl - Engine Parts
